node_id,name,id,node_type,is_hub
1858,Neryl_acetate,1549025.0,compound,food
1859,Geranyl_Acetate,1549026.0,compound,food
1860,cis-Anethole,1549040.0,compound,food
1861,cis-Isoeugenol,1549041.0,compound,food
1862,cis-Methylisoeugenol,1549045.0,compound,food
1863,3-(2-Furyl)acrolein,1549521.0,compound,food
1864,Geranylacetone,1549778.0,compound,food
1865,Ethyl_Sorbate,1550470.0,compound,food
1866,Cinnamonitrile,1550846.0,compound,food
1867,Hexyl_cinnamic_aldehyde,1550884.0,compound,food
1868,23726-92-3,1616260.0,compound,food
1869,UNII-3KCT4WMT7E,1711944.0,compound,food
1870,Farnesyl_acetone,1711945.0,compound,food
1871,Nerylacetone,1713001.0,compound,food
1872,Caryophyllene_oxide,1742211.0,compound,food
1873,trans-2-Hexenyl_acetate,2733294.0,compound,food
1874,"2,3-Dimethylbenzofuran",2734646.0,compound,food
1875,"2,5-dimethylthiophene-3-carbaldehyde",2762759.0,compound,food
1876,"2,5-Dimethyl-4-ethoxy-3(2H)-furanone",3017596.0,compound,food
1877,80417-97-6,3018936.0,compound,food
1878,Bisabolene,3033866.0,compound,food
1879,T-Muurolol,3084331.0,compound,food
1880,"3-Methylcyclohexane-1,2-dione",3321360.0,compound,food
1881,STK737742,3648225.0,compound,food
1882,489-53-2,3819217.0,compound,food
1883,19322-27-1,4564493.0,compound,food
1884,Sedanolide,5018391.0,compound,food
1885,Isopentyl_cinnamate,5273467.0,compound,food
1886,Geranic_Acid,5275520.0,compound,food
1887,5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)tetradecan-3-one,5275726.0,compound,food
1888,quercetin,5280343.0,compound,food
1889,Phytol,5280435.0,compound,food
1890,apigenin,5280443.0,compound,food
1891,luteolin,5280445.0,compound,food
1892,Vomifoliol,5280462.0,compound,food
1893,(Z)-cinnamyl_alcohol,5280511.0,compound,food
1894,Farnesal,5280598.0,compound,food
1895,Chrysoeriol,5280666.0,compound,food
1896,Isoquercitrin,5280804.0,compound,food
1897,kaempferol,5280863.0,compound,food
1898,3025-30-7,5281162.0,compound,food
1899,Ethyl_tiglate,5281163.0,compound,food
1900,(Z)-Hex-3-en-1-ol,5281167.0,compound,food
1901,trans-2-Hexenal,5281168.0,compound,food
1902,butein,5281222.0,compound,food
1903,Harmane,5281404.0,compound,food
1904,Beta-Caryophyllene,5281515.0,compound,food
1905,alpha-Farnesene,5281516.0,compound,food
1906,(E)-beta-farnesene,5281517.0,compound,food
1907,Humulene,5281520.0,compound,food
1908,Alpha-Sinensal,5281534.0,compound,food
1909,beta-Sinensal,5281535.0,compound,food
1910,Oleuropein,5281544.0,compound,food
1911,Ocimene,5281553.0,compound,food
1912,chrysin,5281607.0,compound,food
1913,"3,7,4'-Trihydroxyflavone",5281611.0,compound,food
1914,Fisetin,5281614.0,compound,food
1915,Genkwanin,5281617.0,compound,food
1916,Isorhamnetin,5281654.0,compound,food
1917,morin,5281670.0,compound,food
1918,Quercetagetin,5281680.0,compound,food
1919,Scutellarein,5281697.0,compound,food
1920,Tricetin,5281701.0,compound,food
1921,Coumestrol,5281707.0,compound,food
1922,daidzein,5281708.0,compound,food
1923,Prunetin,5281804.0,compound,food
1924,Methyl_jasmonate,5281929.0,compound,food
1925,Alpha-Ionone,5282108.0,compound,food
1926,Geranyl_formate,5282109.0,compound,food
1927,Cinnamyl_acetate,5282110.0,compound,food
1928,Ethyl_Linoleate,5282184.0,compound,food
1929,trans-2-Hexenoic_acid,5282707.0,compound,food
1930,trans-3-Hexenoic_acid,5282708.0,compound,food
1931,2-Decenoic_acid,5282724.0,compound,food
1932,4-Decenoic_acid,5282726.0,compound,food
1933,(E)-Hept-2-enal,5283316.0,compound,food
1934,"trans,trans-2,4-Heptadienal",5283321.0,compound,food
1935,trans-2-Octenal,5283324.0,compound,food
1936,"(2E,4E)-Octa-2,4-dienal",5283329.0,compound,food
1937,trans-2-Nonenal,5283335.0,compound,food
1938,"trans,trans-2,4-Nonadienal",5283339.0,compound,food
1939,trans-2-Decenal,5283345.0,compound,food
1940,"(2E,4E)-deca-2,4-dienal",5283349.0,compound,food
1941,2-Undecenal,5283356.0,compound,food
1942,trans-2-Dodecenal,5283361.0,compound,food
1943,Methyl_Linoleate,5284421.0,compound,food
1944,trans-3-Hexen-1-ol,5284503.0,compound,food
1945,Nerolidol,5284507.0,compound,food
1946,NSC5112,5284639.0,compound,food
1947,(Z)-Ethyl_cinnamate,5284656.0,compound,food
1948,50-69-1,5311110.0,compound,food
1949,AC1NST8Q,5315594.0,compound,food
1950,cinnamyl_alcohol,5315892.0,compound,food
1951,(Z)-Cinnamyl_acetate,5315912.0,compound,food
1952,Falcarindiol,5317309.0,compound,food
1953,beta-cis-farnesene,5317319.0,compound,food
1954,trans-2-Hexen-1-Ol,5318042.0,compound,food
1955,AC1NSWDQ,5318103.0,compound,food
1956,trans-2-Octen-1-Ol,5318599.0,compound,food
1957,Juniper_camphor,5318734.0,compound,food
1958,Methyl_Linolenate,5319706.0,compound,food
1959,2-Methyl-2-Pentenal,5319754.0,compound,food
1960,Methyl_propyl_trisulfide,5319765.0,compound,food
1961,(Z)-Beta-Ocimene,5320250.0,compound,food
1962,Propenyl_propyl_disulfide,5320722.0,compound,food
1963,Tiglic_aldehyde,5321950.0,compound,food
1964,Caryophyllene,5322111.0,compound,food
1965,Methyl_sorbate,5323650.0,compound,food
1966,cis-2-Hexen-1-ol,5324489.0,compound,food
1967,Neryl_butyrate,5352162.0,compound,food
1968,(Z)-4-Hydroxy-6-dodecenoic_acid_lactone,5352428.0,compound,food
1969,(E)-gamma-Bisabolene,5352437.0,compound,food
1970,16491-36-4,5352438.0,compound,food
1971,68698-59-9,5352460.0,compound,food
1972,trans-2-Hexenyl_butyrate,5352461.0,compound,food
1973,2-Hexenyl_propanoate,5352463.0,compound,food
1974,"5,6-Epoxy-beta-ionone",5352481.0,compound,food
1975,41519-23-7,5352539.0,compound,food
1976,cis-3-Hexenyl_hexanoate,5352543.0,compound,food
1977,Jasmine_lactone,5352626.0,compound,food
1978,Ethyl_cis-4-octenoate,5352770.0,compound,food
1979,Methyl_(Z)-oct-4-enoate,5352774.0,compound,food
1980,4-DECENYL_ACETATE_(Z),5352830.0,compound,food
1981,cis-5-Octen-1-ol,5352837.0,compound,food
1982,"3,5-Octadien-2-one",5352876.0,compound,food
1983,"4-Propenyl-2,6-dimethoxyphenol",5352905.0,compound,food
1984,(E)-2-Hexenyl_hexanoate,5352973.0,compound,food
1985,MLS002702988,5353545.0,compound,food
1986,Cucurbitacine_E,5353547.0,compound,food
1987,Allyl_crotonate,5354763.0,compound,food
1988,cis-2-Nonenal,5354833.0,compound,food
1989,Neryl_formate,5354882.0,compound,food
1990,alpha-Methyl_cinnamaldehyde,5354896.0,compound,food
1991,Geranyl_propionate,5355853.0,compound,food
1992,Geranyl_butyrate,5355856.0,compound,food
1993,Peruviol,5356544.0,compound,food
1994,67860-38-2,5362572.0,compound,food
1995,Ethyl_trans-4-decenoate,5362583.0,compound,food
1996,81925-81-7,5362588.0,compound,food
1997,"Propyl_2,4-decadienoate",5362592.0,compound,food
1998,Ethyl_3-Hexenoate,5362622.0,compound,food
1999,2-Isopropyl-5-methyl-2-hexenal,5362661.0,compound,food
2000,cis-6-Nonenal,5362720.0,compound,food
2001,"3-Hexenoic_acid,_methyl_ester",5362782.0,compound,food
2002,cis-6-Nonen-1-ol,5362792.0,compound,food
2003,cis-4-Heptenal,5362814.0,compound,food
2004,Geranyl_isovalerate,5362830.0,compound,food
2005,"trans,cis-2,6-Nonadien-1-ol",5362833.0,compound,food
2006,5-Methyl-3-Hexen-2-One,5363140.0,compound,food
2007,3-Octen-2-One,5363229.0,compound,food
2008,Ethyl_oleate,5363269.0,compound,food
2009,cis-3-Hexenyl_pyruvate,5363291.0,compound,food
2010,cis-3-Hexenyl_acetate,5363388.0,compound,food
2011,Ocimene_quintoxide,5363526.0,compound,food
2012,gamma-Ionone,5363741.0,compound,food
2013,alpha-Ionol,5363817.0,compound,food
2014,4-Methyl-2-phenyl-2-pentenal,5363896.0,compound,food
2015,cis-3-Hexenyl_lactate,5364231.0,compound,food
2016,Ethyl_2-octenoate,5364399.0,compound,food
2017,Methyl_2-Hexenoate,5364409.0,compound,food
2018,Ethyl_elaidate,5364430.0,compound,food
2019,cis-3-Octen-1-ol,5364519.0,compound,food
2020,Methyl_oct-2-enoate,5364532.0,compound,food
2021,3-Hepten-2-One,5364578.0,compound,food
2022,trans-2-Pentenal,5364752.0,compound,food
2023,Ethyl_hex-2-enoate,5364778.0,compound,food
2024,cis-2-Penten-1-ol,5364919.0,compound,food
2025,trans-2-Penten-1-ol,5364920.0,compound,food
2026,trans-2-Nonen-1-ol,5364941.0,compound,food
2027,trans-2-Undecen-1-ol,5365004.0,compound,food
2028,cis-2-Nonen-1-ol,5365027.0,compound,food
2029,cis-3-Hexenyl_propionate,5365049.0,compound,food
2030,53398-85-9,5365069.0,compound,food
2031,cis-3-Hexenyl_formate,5365587.0,compound,food
2032,"3,6-Nonadien-1-ol,_(E,Z)-",5365706.0,compound,food
2033,"1,3-Hexadiene,_3-ethyl-2-methyl-",5365710.0,compound,food
2034,4-Hexen-3-One,5365811.0,compound,food
2035,2-Octen-4-one,5365891.0,compound,food
2036,2-Methyl-2-Pentenoic_Acid,5365909.0,compound,food
2037,Neryl_propionate,5365982.0,compound,food
2038,Neryl_isobutyrate,5365991.0,compound,food
2039,Geranyl_caproate,5365992.0,compound,food
2040,"2-Butenoic_acid,_hexyl_ester",5366038.0,compound,food
2041,Damascenone,5366074.0,compound,food
2042,alpha-Damascone,5366077.0,compound,food
2043,Phytol,5366244.0,compound,food
2044,Hotrienol,5366264.0,compound,food
2045,Acetaldehyde_ethyl_cis-3-hexenyl_acetal,5366352.0,compound,food
2046,"Disulfide,_methyl_1-propenyl",5366552.0,compound,food
2047,Methyl_3-nonenoate,5366844.0,compound,food
2048,"4-Octenoic_acid,_methyl_ester",5366856.0,compound,food
2049,"1,3,5-Undecatriene",5367412.0,compound,food
2050,"(2E,4E)-Dodeca-2,4-dienal",5367530.0,compound,food
2051,"(2E,4E)-Undeca-2,4-dienal",5367531.0,compound,food
2052,cis-3-Hexenyl_isovalerate,5367681.0,compound,food
2053,cis-3-Hexenyl_pentanoate,5367682.0,compound,food
2054,cis-3-Hexenyl_phenylacetate,5367698.0,compound,food
2055,cis-3-Hexenyl_benzoate,5367706.0,compound,food
2056,Methyl_jasmonate,5367719.0,compound,food
2057,Geranyl_tiglate,5367785.0,compound,food
2058,"1-Butene,_1-(methylthio)-,_(E)-",5368103.0,compound,food
2059,3-Oxo-alpha-ionol,5370052.0,compound,food
2060,"6-Methylhepta-3,5-dien-2-one",5370101.0,compound,food
2061,5-Methyl-2-phenyl-2-hexenal,5370602.0,compound,food
2062,alpha-Irone,5371002.0,compound,food
2063,Alpha-Methylcinnamaldehyde,5372813.0,compound,food
2064,cis-Cinnamic_acid,5372954.0,compound,food
2065,3-Propylidenephthalide,5373603.0,compound,food
2066,beta-Ionol,5373729.0,compound,food
2067,beta-Damascone,5374527.0,compound,food
2068,"5,7-Dihydroxyisoflavone",5377381.0,compound,food
2069,(2R)-2-isothiocyanatobutane,5399110.0,compound,food
2070,"methyl_(9E,12Z)-octadeca-9,12-dienoate",5462988.0,compound,food
2071,2-Hepten-4-One,5463238.0,compound,food
2072,"2,4-Decadienoic_acid_methyl_ester",5463485.0,compound,food
2073,"2-Octen-1-ol,_acetate",5463875.0,compound,food
2074,Ethyl_trans-2-decenoate,5463904.0,compound,food
2075,1-Ethoxy-3-methyl-2-butene,5463936.0,compound,food
2076,4-[(Z)-prop-1-enyl]phenol,5791138.0,compound,food
2077,4-Methyl-2-Pentenal,5916154.0,compound,food
2078,"2,4-Pentadienal",5986428.0,compound,food
2079,Angelaldehyde,6028462.0,compound,food
2080,Geranyl_isobutyrate,6086514.0,compound,food
2081,2-Methyl-3-(2-furyl)propenal,6210220.0,compound,food
2082,Isoborneol,6321405.0,compound,food
2083,Allyldimethylsilane,6329006.0,compound,food
2084,"(1Z,4Z)-germacrene_B",6370843.0,compound,food
2085,Ethyl_5-hexenoate,6420258.0,compound,food
2086,"2,4,7-Tridecatrienal,_(E,Z,Z)-",6421281.0,compound,food
2087,"2E,4Z-Decadienal",6427087.0,compound,food
2088,(-)-Isopinocamphone,6427105.0,compound,food
2089,p-Menthene-8-thiol,6427135.0,compound,food
2090,UNII-P6B6JD2N2Z,6427787.0,compound,food
2091,UNII-89JV2MJ158,6427788.0,compound,food
2092,Methyl_dl-jasmonate,6428089.0,compound,food
2093,Methyl_cis-cinnamate,6428458.0,compound,food
2094,"(1R,6S)-gamma-himachalene",6428535.0,compound,food
2095,"(2Z,4E)-nona-2,4-dienal",6428555.0,compound,food
2096,CHEBI:88903,6428573.0,compound,food
2097,"6,7-Dihydro-2,3-Dimethyl-5H-Cyclopentapyrazine",6428802.0,compound,food
2098,3-hydroxy-4-phenylbutan-2-one,6428929.0,compound,food
2099,Methialdol,6428936.0,compound,food
2100,trans-.alpha.-bergaptene,6428986.0,compound,food
2101,2-propionyl-2-thiazoline,6428990.0,compound,food
2102,cis-Cinnamaldehyde,6428995.0,compound,food
2103,2-Phenyl-2-Butenal,6429333.0,compound,food
2104,(Z)-4-Dodecenal,6430180.0,compound,food
2105,"cis-limonene_1,2_oxide",6430738.0,compound,food
2106,2-trans-6-cis-Dodecadienal,6430759.0,compound,food
2107,227456-27-1,6430888.0,compound,food
2108,"1-Butanol,_3-mercapto-2-methyl-",6430892.0,compound,food
2109,Cedr-8-ene,6431015.0,compound,food
2110,gamma-Eudesmol,6432005.0,compound,food
2111,Linalool_A_oxide,6432254.0,compound,food
2112,(+)-gamma-cadinene,6432404.0,compound,food
2113,Isomenthone,6432469.0,compound,food
2114,Bovolide,6433214.0,compound,food
2115,"(5E)-3,5-dimethylocta-1,5,7-trien-3-ol",6433750.0,compound,food
2116,"(Z,z)-3,6-nonadien-1-ol",6434541.0,compound,food
2117,2-Methyl-3-pentenoic_acid,6435866.0,compound,food
2118,4-methyl-2-phenylpent-2-enal,6435914.0,compound,food
2119,1-Popc,6436017.0,compound,food
2120,Ocimen_quintoxide,6436627.0,compound,food
2121,34686-71-0,6438070.0,compound,food
2122,Acetylvalerenolic_acid,6439585.0,compound,food
2123,caftaric_acid,6440397.0,compound,food
2124,Vitispirane,6450832.0,compound,food
2125,6753-98-6,6508206.0,compound,food
2126,Borneol,6552009.0,compound,food
2127,beta-SANTALOL,6857681.0,compound,food
2128,Sinigrin,6911854.0,compound,food
2129,Beta-Elemene,6918391.0,compound,food
2130,87-91-2,6993580.0,compound,food
2131,(E)-hex-2-enoate,6997366.0,compound,food
2132,Glucobrassicin,9601691.0,compound,food
2133,S-allyl-L-cysteine,9793905.0,compound,food
2134,Valencene,9855795.0,compound,food
2135,CID_9989713,9989713.0,compound,food
2136,beta-Bisabolene,10104370.0,compound,food
2137,alpha-Cadinol,10398656.0,compound,food
2138,Alpha-Selinene,10856614.0,compound,food
2139,2-Methylthioacetaldehyde,10887828.0,compound,food
2140,(Z)-Hex-4-enal,11094547.0,compound,food
2141,2-Mercapto-2-Methyl-1-Pentanol,11240503.0,compound,food
2142,"(E,E)-2,4-Decadienoic_isobutylamide",11368078.0,compound,food
2143,(R)-beta-himachalene,11586487.0,compound,food
2144,Sabinene_hydrate,11744854.0,compound,food
2145,Caryophyllene_alcohol,11746218.0,compound,food
2146,(-)-alpha-Himachalene,11830551.0,compound,food
2147,55896-93-0,12225100.0,compound,food
2148,CID_12305247,12305247.0,compound,food
2149,alpha-Muurolene,12306047.0,compound,food
2150,alpha-Cadinene,12306048.0,compound,food
2151,"2-Pentenal,_(Z)-",12365893.0,compound,food
2152,UNII-M41Y60O5BZ,12376292.0,compound,food
2153,Clove_Oil,12658395.0,compound,food
2154,(r)-(+)-dihydro-alpha-ionone,12858404.0,compound,food
2155,Ganoderic_acid_A,14109402.0,compound,food
2156,WLN:_R1U1VO1R,15558051.0,compound,food
2157,(+)-gamma-Gurjunene,15560285.0,compound,food
2158,99583-29-6,15801179.0,compound,food
2159,Vitamin_U,16217806.0,compound,food
2160,cis-3-Hexenyl_crotonate,16220110.0,compound,food
2161,CID_21159022,21159022.0,compound,food
2162,55123-21-2,21587486.0,compound,food
2163,HMDB05796,22833654.0,compound,food
2164,Potassium_Sorbate,23676745.0,compound,food
2165,"Santalol,_alpha-_and_beta-",24832101.0,compound,food
2166,"2-Propen-1-one,_3-(4-hydroxyphenyl)-1-phenyl-",25021769.0,compound,food
2167,(RS)-norcoclaurinium,44229138.0,compound,food
2168,S-Methyl_4-methylpentanethioate,46779070.0,compound,food
2169,D-Isoleucine_Methyl_Ester_Hydrochloride,53472027.0,compound,food
2170,l-ascorbic_acid,54670067.0,compound,food
2171,33368-82-0,57357963.0,compound,food
2172,156420-69-8,57370186.0,compound,food
2173,2-[(Methylthio)methyl]-2-butenal,57501028.0,compound,food
2174,(-)-alpha-Copaene,76319594.0,compound,food
2175,"Glycerides,_palm-oil_mono-_and_di-,_hydrogenated,_3-oxododecanoates",92043681.0,compound,food
2176,"Glycerides,_palm-oil_mono-_and_di-,_hydrogenated,_3-oxooctanoates",118855872.0,compound,food
2177,Cuminyl_alcohol,325.0,compound,drug
2178,Phloroglucinol,359.0,compound,drug
2179,Gallic_acid,370.0,compound,drug
2180,Epiestradiol,450.0,compound,drug
2181,Betulinic_acid,2371.0,compound,drug
2182,Cafestol,2516.0,compound,drug
2183,Emodin,3220.0,compound,drug
2184,1H-Indole-3-methanol,3712.0,compound,drug
2185,Xanthotoxin,4114.0,compound,drug
2186,Myristicin,4276.0,compound,drug
2187,Progesterone,5994.0,compound,drug
2188,Psoralen,6199.0,compound,drug
2189,2-Propanethiol,6364.0,compound,drug
2190,Carvone,7439.0,compound,drug
2191,N-Methylbenzylamine,7669.0,compound,drug
2192,Plumbagin,10205.0,compound,drug
2193,Angelicin,10658.0,compound,drug
2194,Apiole,10659.0,compound,drug
2195,"1,2,4-Trihydroxybenzene",10787.0,compound,drug
2196,4-Isopropylbenzoic_acid,10820.0,compound,drug
2197,[8]-Shogaol,11152.0,compound,drug
2198,4-Octanone,11516.0,compound,drug
2199,Di-2-propenyl_sulfide,11617.0,compound,drug
2200,Eicosan-1-ol,12404.0,compound,drug
2201,Hentriacosane,12410.0,compound,drug
2202,alpha-Terpineol,17100.0,compound,drug
2203,Verbenol,61126.0,compound,drug
2204,Indole-beta-carboxylic_acid,69867.0,compound,drug
2205,Erucin,78160.0,compound,drug
2206,Hydroxytyrosol,82755.0,compound,drug
2207,alpha-Santalene,94164.0,compound,drug
2208,4-Chloro-1H-indole-3-acetic_acid,100413.0,compound,drug
2209,Dihydrocapsaicin,107982.0,compound,drug
2210,(S)-alpha-Terpinyl_acetate,111037.0,compound,drug
2211,Brassinin,119341.0,compound,drug
2212,Procyanidin_B2,122738.0,compound,drug
2213,Procyanidin_C,130556.0,compound,drug
2214,6-Keto-28-homobrassinolide,134291.0,compound,drug
2215,Anthocyanidins,145858.0,compound,drug
2216,Procyanidin_B3,146798.0,compound,drug
2217,Prodelphinidin_B4,147299.0,compound,drug
2218,ent-Gallocatechin_3-gallate,199472.0,compound,drug
2219,Diosgenin,234096.0,compound,drug
2220,Crustecdysone,271605.0,compound,drug
2221,Solamargine,437080.0,compound,drug
2222,(S)-Carvone,439570.0,compound,drug
2223,(S)-alpha-Terpineol,442501.0,compound,drug
2224,Cajanol,442670.0,compound,drug
2225,Brassinolide,443055.0,compound,drug
2226,Gibberellin_A116,443450.0,compound,drug
2227,Obacunone,500031.0,compound,drug
2228,Lupeol,521518.0,compound,drug
2229,Solasonine,537159.0,compound,drug
2230,Sesamolin,585998.0,compound,drug
2231,Umbelliprenin,1781412.0,compound,drug
2232,ent-Epigallocatechin_3-gallate,2824823.0,compound,drug
2233,Theaflavin,4263901.0,compound,drug
2234,Carnosic_acid,5024746.0,compound,drug
2235,Gallocatechin_3-gallate,5276890.0,compound,drug
2236,Quercetin,5280343.0,compound,drug
2237,Apigenin,5280443.0,compound,drug
2238,Luteolin_7-rhamnosylglucoside,5280445.0,compound,drug
2239,Genistein,5280961.0,compound,drug
2240,Aesculetin,5281416.0,compound,drug
2241,Mangiferol,5281647.0,compound,drug
2242,Tricetin,5281701.0,compound,drug
2243,Cajanin,5281706.0,compound,drug
2244,Tetramethylquercetin,5352005.0,compound,drug
2245,(Z)-3-Butylidene-1(3H)-isobenzofuranone,5352899.0,compound,drug
2246,Cucurbitacin_I,5353548.0,compound,drug
2247,Ergosterol_peroxide,5379713.0,compound,drug
2248,Acteoside,5459010.0,compound,drug
2249,Demethoxycurcumin,5469424.0,compound,drug
2250,Kaempferol_3-rhamnoside,5835713.0,compound,drug
2251,4-Methoxyglucobrassicin,6122984.0,compound,drug
2252,(15Z)-Lycopene,6440363.0,compound,drug
2253,beta-Elemene,6918391.0,compound,drug
2254,gamma-Tocotrienol,9909519.0,compound,drug
2255,Prolycopene,10918539.0,compound,drug
2256,Procyanidin_B1,11250133.0,compound,drug
2257,Ferulic_acid_4-glucoside,13916049.0,compound,drug
2258,Moracin_P,14539884.0,compound,drug
2259,Corosolic_acid,15917996.0,compound,drug
2260,Dihydroxystearic_acid,20391236.0,compound,drug
